order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00781,781,494,CUST_0494,9/23/2023,2023-11-03T02:49:00.000Z,PROD_049,37,1,3,374.10,320.72,404.29,157.28,23.58,49.86,0.00,delivered,returned,credit_card,3504 Pine Rd,,
ORD_00782,782,448,CUST_0448,10/27/2023,2023-07-04T12:47:00.000Z,PROD_128,17,7,4,469.80,82.63,890.13,299.40,22.47,3.04,0.00,pending,,cash,1416 Main St,,
ORD_00783,783,264,CUST_0264,2023-08-12,2023-07-04T10:48:00.000Z,PROD_021,196,6,2,86.84,371.38,799.93,625.48,16.23,37.11,0.00,returned,,debit_card,3440 Oak Ave,Special delivery instructions,
ORD_00784,784,158,CUST_0158,2023-02-09,,PROD_055,43,1,5,141.11,358.03,84.83,273.68,0.00,23.09,44.18,returned,processing,credit_card,6890 Main St,Special delivery instructions,
ORD_00785,785,302,CUST_0302,7/23/2023,,PROD_072,101,4,4,366.60,352.27,299.70,376.07,17.72,43.55,22.05,SHIPPED,CANCELLED,cash,8738 Oak Ave,,TRK552378
ORD_00786,786,73,CUST_0073,5/20/2023,2023-11-23T01:10:00.000Z,PROD_059,149,6,2,284.62,240.50,984.01,417.73,0.00,27.19,0.00,delivered,processing,credit_card,9738 Main St,,TRK435031
ORD_00787,787,440,CUST_0440,1/10/2023,,PROD_031,72,7,5,202.08,326.00,1030.99,501.53,21.58,28.21,0.00,processing,SHIPPED,credit_card,6617 Main St,,TRK909410
ORD_00788,788,417,CUST_0417,1/11/2023,2023-10-04T01:07:00.000Z,PROD_027,90,3,2,240.94,79.47,614.20,515.85,12.39,42.22,0.00,SHIPPED,processing,bank_transfer,5419 Pine Rd,,TRK581925
ORD_00789,789,209,CUST_0209,10/2/2023,2023-04-04T14:59:00.000Z,PROD_109,73,7,4,480.99,359.53,958.84,89.68,16.52,40.29,0.00,,SHIPPED,paypal,1112 Pine Rd,,
ORD_00790,790,412,CUST_0412,6/15/2023,2023-04-08T12:22:00.000Z,PROD_197,71,10,4,365.17,70.57,827.88,226.29,15.59,21.20,0.00,processing,SHIPPED,credit_card,5962 Oak Ave,,
ORD_00791,791,116,CUST_0116,5/14/2023,2023-12-23T19:53:00.000Z,PROD_042,76,10,3,316.11,85.43,858.74,742.12,9.62,34.86,0.00,,,debit_card,576 Pine Rd,Special delivery instructions,TRK981951
ORD_00792,792,18,CUST_0018,9/16/2023,,PROD_092,142,5,3,230.83,228.44,832.25,795.71,14.33,31.87,0.00,,SHIPPED,bank_transfer,3620 Pine Rd,,TRK864522
ORD_00793,793,57,CUST_0057,2023-09-13,2023-01-02T08:06:00.000Z,PROD_171,107,9,2,441.29,394.99,524.11,254.16,18.93,50.33,0.00,processing,SHIPPED,debit_card,5420 Oak Ave,,
ORD_00794,794,370,CUST_0370,2023-03-27,2023-02-06T05:43:00.000Z,PROD_060,61,2,2,462.97,378.86,244.38,328.15,11.77,14.94,0.00,delivered,CANCELLED,paypal,6801 Oak Ave,,
ORD_00795,795,439,CUST_0439,2023-05-09,2023-12-10T10:50:00.000Z,PROD_031,106,1,2,256.91,400.15,66.10,696.84,11.76,5.36,0.00,CANCELLED,,paypal,9851 Oak Ave,,
ORD_00796,796,407,CUST_0407,2/26/2023,,PROD_146,133,6,5,357.77,100.07,660.86,735.92,6.18,17.62,38.13,processing,pending,credit_card,3656 Pine Rd,,
ORD_00797,797,420,CUST_0420,12/24/2023,,PROD_065,181,1,4,156.33,46.29,607.18,778.47,12.71,21.97,0.00,CANCELLED,SHIPPED,cash,9365 Main St,,TRK877735
ORD_00798,798,116,CUST_0116,7/3/2023,2023-10-07T12:30:00.000Z,PROD_168,92,8,4,228.61,334.19,767.73,220.97,15.51,5.87,0.00,processing,CANCELLED,bank_transfer,9065 Pine Rd,,
ORD_00799,799,322,CUST_0322,8/21/2023,2023-06-22T03:14:00.000Z,PROD_192,101,7,2,282.79,309.23,1049.45,686.28,11.98,28.37,0.00,delivered,returned,cash,206 Main St,,
ORD_00800,800,195,CUST_0195,6/3/2023,2023-04-16T05:03:00.000Z,PROD_179,62,2,5,150.33,321.22,523.33,154.62,12.77,6.35,0.00,,returned,bank_transfer,1567 Pine Rd,Special delivery instructions,
ORD_00801,801,127,CUST_0127,6/4/2023,2023-08-01T06:36:00.000Z,PROD_164,67,5,2,262.21,325.55,874.67,814.31,0.00,26.40,19.78,,CANCELLED,credit_card,3445 Main St,,
ORD_00802,802,223,CUST_0223,6/23/2023,2023-09-24T04:02:00.000Z,PROD_189,69,2,4,165.14,98.58,775.03,406.87,11.31,50.23,0.00,processing,returned,cash,6267 Pine Rd,,
ORD_00803,803,464,CUST_0464,2023-01-03,,PROD_065,11,9,2,379.21,148.13,233.32,368.13,17.95,43.34,0.00,returned,,debit_card,188 Main St,,
ORD_00804,804,110,CUST_0110,,,PROD_136,196,4,4,328.19,88.68,781.86,61.31,20.56,36.62,0.00,processing,pending,debit_card,7589 Main St,,TRK316411
ORD_00805,805,178,CUST_0178,2023-10-08,,PROD_086,160,7,2,507.71,357.09,246.49,445.65,22.89,31.67,0.00,SHIPPED,,cash,9221 Oak Ave,,TRK268727
ORD_00806,806,229,CUST_0229,6/4/2023,2023-01-12T06:17:00.000Z,PROD_097,162,5,1,280.34,312.50,1003.14,700.91,18.80,35.88,0.00,pending,processing,debit_card,1187 Pine Rd,,
ORD_00807,807,448,CUST_0448,8/9/2023,2023-03-22T20:23:00.000Z,PROD_165,69,2,3,103.57,19.63,657.37,79.57,24.41,12.98,0.00,returned,,cash,4571 Oak Ave,,
ORD_00808,808,27,CUST_0027,12/11/2023,2023-02-16T19:00:00.000Z,PROD_046,69,2,4,348.54,106.43,655.34,660.12,13.97,40.08,1.99,,CANCELLED,bank_transfer,3528 Main St,,TRK862915
ORD_00809,809,274,CUST_0274,10/2/2023,2023-10-02T09:27:00.000Z,PROD_165,67,10,4,38.27,287.68,718.78,659.95,19.41,7.34,0.00,CANCELLED,delivered,debit_card,4086 Pine Rd,,
ORD_00810,810,31,CUST_0031,6/4/2023,,PROD_145,29,1,3,248.16,31.80,339.59,562.11,6.84,6.67,44.65,SHIPPED,CANCELLED,cash,4795 Main St,,TRK663554
ORD_00811,811,12,CUST_0012,8/2/2023,2023-04-14T03:05:00.000Z,PROD_019,35,2,2,433.83,219.16,595.04,685.30,0.00,13.04,48.99,returned,SHIPPED,bank_transfer,4377 Main St,Special delivery instructions,TRK556877
ORD_00812,812,220,CUST_0220,2023-03-06,2023-07-11T14:21:00.000Z,PROD_012,173,9,1,400.71,60.44,324.81,780.66,8.96,18.39,43.10,pending,returned,cash,2585 Main St,,TRK399686
ORD_00813,813,313,CUST_0313,4/12/2023,,PROD_029,82,1,5,178.00,21.77,612.39,218.20,14.21,12.06,0.00,returned,SHIPPED,bank_transfer,7143 Pine Rd,,TRK288939
ORD_00814,814,496,CUST_0496,2023-06-15,2023-05-27T05:47:00.000Z,PROD_124,3,3,5,324.92,145.92,516.76,123.44,14.42,45.58,8.03,pending,,debit_card,9771 Main St,,
ORD_00815,815,148,CUST_0148,2023-03-20,,PROD_186,77,6,2,23.04,225.48,379.50,93.59,21.56,21.78,31.49,CANCELLED,CANCELLED,cash,2867 Pine Rd,,
ORD_00816,816,210,CUST_0210,2023-03-27,2023-07-11T08:49:00.000Z,PROD_150,97,9,3,234.87,154.20,274.61,193.85,0.00,15.30,0.00,,delivered,bank_transfer,8154 Oak Ave,,TRK540373
ORD_00817,817,173,CUST_0173,2023-12-26,2023-04-20T15:42:00.000Z,PROD_154,110,2,4,69.71,175.90,695.64,488.67,0.00,47.24,0.00,pending,processing,credit_card,5097 Oak Ave,,
ORD_00818,818,99,CUST_0099,2023-01-09,2023-02-23T15:00:00.000Z,PROD_005,152,6,2,10.83,92.45,324.28,790.56,12.42,27.18,0.00,processing,pending,bank_transfer,5595 Oak Ave,Special delivery instructions,
ORD_00819,819,137,CUST_0137,2023-12-12,2023-12-19T04:05:00.000Z,PROD_150,64,5,2,58.16,89.46,293.06,129.62,21.77,23.88,42.81,processing,CANCELLED,paypal,6142 Main St,,TRK867492
ORD_00820,820,146,CUST_0146,1/23/2023,2023-07-01T16:41:00.000Z,PROD_083,52,6,4,187.79,287.88,752.20,750.11,11.86,27.13,0.00,SHIPPED,returned,cash,5950 Pine Rd,,TRK304587
ORD_00821,821,431,CUST_0431,2023-07-23,2023-10-19T11:40:00.000Z,PROD_036,91,1,4,258.87,350.79,147.16,510.64,6.45,39.87,0.00,SHIPPED,returned,cash,8956 Main St,,TRK120572
ORD_00822,822,95,CUST_0095,6/10/2023,,PROD_197,181,8,3,334.15,244.07,824.22,447.92,12.28,43.86,0.00,pending,CANCELLED,cash,4832 Main St,,TRK444890
ORD_00823,823,107,CUST_0107,2/16/2023,2023-02-22T16:57:00.000Z,PROD_186,161,2,2,364.64,350.63,188.10,567.10,14.24,41.23,36.40,returned,pending,cash,2834 Oak Ave,Special delivery instructions,TRK297782
ORD_00824,824,291,CUST_0291,2023-01-16,2023-12-27T23:19:00.000Z,PROD_099,106,6,1,219.01,309.46,142.60,288.80,19.07,24.17,0.00,processing,CANCELLED,credit_card,6783 Pine Rd,,TRK626215
ORD_00825,825,421,CUST_0421,2023-12-12,2023-05-06T00:16:00.000Z,PROD_159,132,2,2,232.85,142.02,106.36,607.06,11.16,18.02,16.06,pending,,bank_transfer,312 Oak Ave,,TRK949744
ORD_00826,826,62,CUST_0062,2023-07-31,,PROD_112,19,6,3,337.43,308.49,170.77,556.74,0.00,25.97,0.00,CANCELLED,delivered,credit_card,7618 Main St,,TRK791487
ORD_00827,827,481,CUST_0481,1/21/2023,2023-08-10T22:12:00.000Z,PROD_067,11,8,5,280.43,125.60,903.86,150.54,0.00,35.32,0.00,pending,delivered,cash,9471 Pine Rd,,
ORD_00828,828,318,CUST_0318,2023-08-11,2023-08-10T17:56:00.000Z,PROD_145,33,9,5,427.65,368.44,943.73,296.14,0.00,21.24,1.65,processing,delivered,credit_card,2601 Main St,,
ORD_00829,829,440,CUST_0440,2023-02-03,2023-09-14T08:45:00.000Z,PROD_024,153,8,4,413.70,294.59,72.31,716.72,0.00,47.97,0.00,processing,pending,debit_card,4597 Pine Rd,,TRK736546
ORD_00830,830,318,CUST_0318,2023-03-27,2023-06-04T11:35:00.000Z,PROD_042,110,1,3,265.46,240.37,866.68,547.67,0.00,8.91,0.00,delivered,processing,cash,1445 Pine Rd,,
ORD_00831,831,394,CUST_0394,2/17/2023,2023-02-26T11:05:00.000Z,PROD_071,55,9,3,240.45,269.38,75.57,683.01,14.10,40.23,0.00,CANCELLED,,debit_card,3019 Pine Rd,,TRK529250
ORD_00832,832,309,CUST_0309,,2023-03-25T16:27:00.000Z,PROD_120,71,8,1,180.24,24.38,244.50,358.13,11.63,35.57,47.26,CANCELLED,delivered,bank_transfer,6320 Oak Ave,,TRK894585
ORD_00833,833,210,CUST_0210,2023-04-20,2023-04-16T01:36:00.000Z,PROD_022,66,4,3,119.71,123.80,475.18,230.46,0.00,33.29,34.99,SHIPPED,delivered,cash,211 Pine Rd,,
ORD_00834,834,197,CUST_0197,4/25/2023,2023-02-26T15:35:00.000Z,PROD_160,23,2,2,420.36,76.58,799.18,788.23,0.00,11.70,0.00,SHIPPED,SHIPPED,paypal,4953 Pine Rd,Special delivery instructions,
ORD_00835,835,63,CUST_0063,2/3/2023,2023-02-24T15:10:00.000Z,PROD_010,115,7,4,59.24,246.35,642.48,349.17,0.00,23.32,0.00,pending,delivered,debit_card,3697 Oak Ave,,
ORD_00836,836,17,CUST_0017,2023-06-06,2023-03-04T18:49:00.000Z,PROD_064,144,6,1,373.78,84.89,269.76,41.44,21.33,6.68,16.55,processing,SHIPPED,bank_transfer,6789 Oak Ave,,TRK492131
ORD_00837,837,352,CUST_0352,2023-02-15,2023-05-07T06:27:00.000Z,PROD_058,8,1,3,346.20,317.36,701.80,164.20,14.02,49.33,0.00,processing,delivered,credit_card,9783 Pine Rd,Special delivery instructions,
ORD_00838,838,68,CUST_0068,6/8/2023,2023-11-10T23:30:00.000Z,PROD_025,10,8,4,302.23,169.64,961.17,752.60,16.05,6.75,0.00,returned,CANCELLED,bank_transfer,1974 Oak Ave,,TRK823100
ORD_00839,839,1,CUST_0001,2023-03-10,2023-04-04T14:02:00.000Z,PROD_198,51,10,1,285.80,32.34,678.45,557.13,18.52,17.63,0.00,SHIPPED,processing,bank_transfer,8314 Oak Ave,,TRK549938
ORD_00840,840,49,CUST_0049,11/16/2023,2023-10-17T05:41:00.000Z,PROD_144,22,10,2,226.75,173.91,132.74,388.19,22.84,13.64,0.00,SHIPPED,pending,paypal,5697 Pine Rd,,TRK273767
ORD_00841,841,404,CUST_0404,2023-10-04,2023-03-24T06:32:00.000Z,PROD_043,60,8,4,139.03,392.08,753.70,465.99,22.67,7.24,0.00,CANCELLED,CANCELLED,credit_card,2618 Main St,,
ORD_00842,842,76,CUST_0076,4/24/2023,2023-04-14T12:57:00.000Z,PROD_026,162,8,1,449.56,240.06,225.36,524.07,0.00,16.92,0.00,pending,,cash,3476 Oak Ave,,
ORD_00843,843,175,CUST_0175,12/22/2023,,PROD_077,49,5,5,176.19,264.94,616.19,111.55,10.98,38.69,0.00,pending,CANCELLED,credit_card,5598 Pine Rd,,
ORD_00844,844,469,CUST_0469,2023-03-25,2023-11-12T14:18:00.000Z,PROD_060,176,1,5,288.96,197.68,379.47,200.18,0.00,7.71,0.00,processing,,credit_card,1489 Main St,Special delivery instructions,TRK420686
ORD_00845,845,75,CUST_0075,12/14/2023,2023-06-21T06:37:00.000Z,PROD_193,139,5,5,448.78,323.60,326.33,160.25,17.34,29.40,0.00,processing,returned,bank_transfer,2761 Oak Ave,,TRK520748
ORD_00846,846,298,CUST_0298,2023-02-09,2023-03-26T05:02:00.000Z,PROD_011,137,3,3,150.89,214.93,53.06,496.81,14.82,34.25,6.61,processing,returned,bank_transfer,7638 Oak Ave,,TRK539728
ORD_00847,847,359,CUST_0359,1/27/2023,2023-04-19T09:08:00.000Z,PROD_059,93,2,3,21.59,275.59,818.56,176.91,10.40,26.36,0.00,processing,processing,paypal,9163 Main St,Special delivery instructions,TRK179769
ORD_00848,848,125,CUST_0125,5/17/2023,2023-08-05T14:39:00.000Z,PROD_013,45,8,5,229.89,247.70,183.43,339.51,10.15,6.91,0.00,returned,pending,cash,7389 Oak Ave,,
ORD_00849,849,36,CUST_0036,10/8/2023,,PROD_184,162,3,4,402.05,203.11,724.04,621.60,23.16,49.14,7.76,returned,pending,debit_card,4096 Pine Rd,,TRK786666
ORD_00850,850,164,CUST_0164,5/26/2023,2023-04-26T10:22:00.000Z,PROD_153,115,2,5,357.37,320.75,484.81,580.54,23.82,42.36,37.77,returned,pending,cash,4524 Main St,,TRK208400
ORD_00851,851,193,CUST_0193,6/11/2023,2023-10-28T09:28:00.000Z,PROD_112,88,3,4,186.64,393.31,583.37,400.30,0.00,22.02,0.00,CANCELLED,returned,paypal,1288 Main St,,
ORD_00852,852,213,CUST_0213,8/4/2023,,PROD_137,141,10,2,172.40,64.18,453.66,326.47,8.91,9.84,0.00,pending,returned,paypal,9150 Main St,,TRK613960
ORD_00853,853,349,CUST_0349,9/4/2023,,PROD_168,63,4,4,13.92,195.67,940.54,748.51,0.00,24.33,0.00,pending,CANCELLED,debit_card,3971 Pine Rd,,TRK977496
ORD_00854,854,165,CUST_0165,4/17/2023,2023-01-01T16:20:00.000Z,PROD_094,154,3,1,211.30,342.72,116.10,467.70,12.88,9.66,0.00,processing,CANCELLED,bank_transfer,8065 Pine Rd,,TRK648742
ORD_00855,855,153,CUST_0153,10/26/2023,,PROD_094,134,6,1,453.76,340.08,733.68,247.06,7.55,9.86,0.00,returned,delivered,paypal,3094 Main St,,
ORD_00856,856,421,CUST_0421,2023-07-15,,PROD_019,20,1,3,16.47,399.16,557.89,239.43,0.00,16.14,18.25,returned,processing,debit_card,2026 Oak Ave,,TRK294090
ORD_00857,857,179,CUST_0179,2023-04-26,,PROD_200,116,3,1,89.86,271.34,217.60,112.54,0.00,32.72,0.00,processing,returned,bank_transfer,1574 Main St,,TRK720949
ORD_00858,858,444,CUST_0444,6/16/2023,,PROD_001,6,5,1,207.86,326.48,995.02,91.10,18.19,6.61,32.95,pending,returned,debit_card,2951 Main St,,TRK926770
ORD_00859,859,58,CUST_0058,2023-11-02,2023-02-13T08:59:00.000Z,PROD_134,9,4,5,299.77,69.00,747.19,643.11,23.47,18.00,39.74,processing,processing,credit_card,2820 Oak Ave,,
ORD_00860,860,274,CUST_0274,5/17/2023,2023-12-28T05:30:00.000Z,PROD_059,107,10,4,345.19,309.56,92.03,271.82,6.00,21.93,0.00,pending,pending,credit_card,3061 Oak Ave,,TRK696441
ORD_00861,861,195,CUST_0195,2023-05-26,2023-01-18T17:36:00.000Z,PROD_091,6,7,4,17.89,245.17,179.31,527.24,12.56,44.57,0.00,SHIPPED,CANCELLED,bank_transfer,7382 Pine Rd,Special delivery instructions,TRK377074
ORD_00862,862,363,CUST_0363,,2023-03-15T21:05:00.000Z,PROD_067,46,8,1,91.45,149.22,472.16,196.84,21.57,4.32,0.00,returned,pending,cash,440 Main St,,TRK658315
ORD_00863,863,20,CUST_0020,6/2/2023,2023-08-16T20:29:00.000Z,PROD_084,92,10,3,291.73,73.81,835.85,312.46,10.05,33.65,0.00,SHIPPED,CANCELLED,paypal,2392 Oak Ave,,TRK320279
ORD_00864,864,180,CUST_0180,12/9/2023,2023-08-01T09:46:00.000Z,PROD_047,6,9,2,70.72,374.79,774.77,310.97,0.00,39.06,0.00,CANCELLED,delivered,cash,6484 Oak Ave,,
ORD_00865,865,456,CUST_0456,2023-06-27,2023-03-14T06:24:00.000Z,PROD_194,194,5,4,227.86,151.48,155.93,751.18,6.50,3.91,0.00,processing,returned,cash,2075 Pine Rd,Special delivery instructions,
ORD_00866,866,108,CUST_0108,2023-11-25,2023-07-18T04:38:00.000Z,PROD_129,109,4,4,209.64,401.51,707.18,93.75,13.39,10.58,0.00,returned,SHIPPED,cash,5924 Pine Rd,,TRK165057
ORD_00867,867,243,CUST_0243,4/2/2023,,PROD_162,89,2,4,74.73,69.40,440.50,230.54,0.00,37.43,35.18,,processing,paypal,7345 Pine Rd,,TRK513208
ORD_00868,868,78,CUST_0078,8/4/2023,2023-06-18T17:14:00.000Z,PROD_053,20,9,3,199.82,238.18,680.80,490.17,11.18,41.09,0.00,returned,,debit_card,8697 Main St,,TRK735226
ORD_00869,869,439,CUST_0439,,2023-09-10T21:56:00.000Z,PROD_030,127,6,1,137.34,331.85,557.85,238.05,11.99,34.83,38.39,SHIPPED,delivered,bank_transfer,2509 Oak Ave,,TRK960055
ORD_00870,870,102,CUST_0102,10/2/2023,2023-01-01T22:58:00.000Z,PROD_133,59,7,1,359.60,223.57,1003.56,603.74,0.00,49.74,32.94,delivered,,credit_card,2583 Main St,,TRK322950
ORD_00871,871,387,CUST_0387,12/22/2023,2023-06-06T09:32:00.000Z,PROD_031,144,8,5,189.92,298.18,480.31,41.88,21.16,32.69,0.00,returned,pending,debit_card,4567 Pine Rd,Special delivery instructions,
ORD_00872,872,172,CUST_0172,12/14/2023,2023-09-15T09:48:00.000Z,PROD_061,21,6,2,419.14,109.75,588.88,758.42,0.00,15.37,0.00,processing,,credit_card,5370 Oak Ave,,
ORD_00873,873,359,CUST_0359,2023-09-23,,PROD_145,187,2,1,167.41,269.77,346.71,301.80,0.00,29.13,0.00,,processing,paypal,9053 Pine Rd,,
ORD_00874,874,56,CUST_0056,,2023-02-08T22:51:00.000Z,PROD_126,69,4,3,456.94,373.30,951.64,455.61,14.44,41.84,0.00,CANCELLED,processing,cash,5526 Pine Rd,,
ORD_00875,875,170,CUST_0170,2023-11-20,,PROD_143,79,9,1,421.01,255.15,882.30,163.45,23.64,23.39,42.80,,delivered,bank_transfer,9793 Pine Rd,,
ORD_00876,876,304,CUST_0304,,,PROD_195,173,7,2,336.22,161.10,266.81,247.56,0.00,33.15,21.65,SHIPPED,SHIPPED,credit_card,77 Oak Ave,Special delivery instructions,TRK828274
ORD_00877,877,129,CUST_0129,2023-08-06,2023-09-18T15:57:00.000Z,PROD_112,91,2,4,232.56,256.52,502.57,830.48,17.04,8.22,18.94,,,debit_card,8461 Oak Ave,,
ORD_00878,878,80,CUST_0080,2023-05-18,2023-02-09T16:34:00.000Z,PROD_064,88,4,2,250.06,119.07,739.80,392.25,15.79,42.66,0.00,processing,,paypal,7003 Oak Ave,,TRK940229
ORD_00879,879,437,CUST_0437,11/6/2023,,PROD_022,78,9,3,424.19,326.72,856.03,607.96,18.73,42.62,33.22,SHIPPED,processing,cash,7442 Oak Ave,,TRK627297
ORD_00880,880,203,CUST_0203,8/25/2023,,PROD_178,96,5,1,492.12,80.25,934.00,529.84,0.00,8.94,0.00,pending,,paypal,6094 Oak Ave,Special delivery instructions,TRK822627
ORD_00881,881,193,CUST_0193,10/10/2023,2023-02-11T09:01:00.000Z,PROD_075,178,7,5,126.13,162.93,850.46,766.85,0.00,33.35,48.41,,returned,bank_transfer,3825 Main St,,
ORD_00882,882,397,CUST_0397,7/16/2023,2023-12-24T20:18:00.000Z,PROD_191,176,3,4,389.53,263.32,767.72,568.54,22.69,29.43,0.00,delivered,returned,bank_transfer,6983 Oak Ave,,
ORD_00883,883,11,CUST_0011,2023-02-10,2023-06-17T23:40:00.000Z,PROD_095,9,7,4,201.36,400.21,711.67,561.88,14.06,44.09,0.00,returned,SHIPPED,bank_transfer,336 Oak Ave,,TRK935946
ORD_00884,884,301,CUST_0301,2023-06-18,2023-11-14T17:03:00.000Z,PROD_030,161,5,1,232.25,355.74,114.66,776.05,23.84,16.84,0.00,SHIPPED,SHIPPED,paypal,564 Main St,,TRK823420
ORD_00885,885,217,CUST_0217,8/19/2023,2023-09-09T04:01:00.000Z,PROD_098,65,5,3,323.79,97.74,774.31,615.14,13.12,8.69,35.79,,delivered,credit_card,882 Pine Rd,Special delivery instructions,
ORD_00886,886,233,CUST_0233,9/11/2023,,PROD_008,33,10,2,501.85,179.48,1012.76,729.67,6.88,26.93,8.38,returned,returned,credit_card,3952 Main St,,TRK170377
ORD_00887,887,201,CUST_0201,2023-05-04,,PROD_098,50,3,4,470.16,56.76,686.91,182.96,8.04,7.32,0.00,delivered,returned,paypal,6959 Oak Ave,,TRK200983
ORD_00888,888,176,CUST_0176,2023-09-13,2023-07-13T20:20:00.000Z,PROD_188,126,3,1,33.17,277.44,288.14,272.59,13.25,49.93,0.00,,delivered,credit_card,4485 Pine Rd,,TRK267850
ORD_00889,889,404,CUST_0404,2/7/2023,2023-09-22T10:29:00.000Z,PROD_044,155,3,5,284.94,282.36,449.92,721.06,12.26,27.73,0.00,CANCELLED,SHIPPED,credit_card,8654 Pine Rd,,TRK300872
ORD_00890,890,177,CUST_0177,12/16/2023,,PROD_023,152,7,4,289.08,385.37,383.41,345.38,6.82,28.83,12.74,,SHIPPED,paypal,7352 Oak Ave,,TRK981851
ORD_00891,891,260,CUST_0260,2023-09-27,2023-04-16T05:27:00.000Z,PROD_012,133,10,1,154.33,245.18,657.00,709.31,18.14,51.99,0.00,returned,delivered,debit_card,7140 Main St,,TRK364440
ORD_00892,892,198,CUST_0198,9/18/2023,2023-11-01T10:53:00.000Z,PROD_121,122,3,2,342.48,235.00,149.36,283.93,11.72,27.48,0.00,,returned,cash,2781 Oak Ave,,TRK757720
ORD_00893,893,381,CUST_0381,11/27/2023,2023-12-23T11:10:00.000Z,PROD_003,89,3,5,410.92,28.79,455.38,699.83,16.04,36.57,0.00,delivered,SHIPPED,bank_transfer,1903 Main St,,
ORD_00894,894,162,CUST_0162,2023-05-17,,PROD_156,17,6,1,219.21,139.32,191.92,806.82,0.00,24.11,0.00,pending,CANCELLED,credit_card,6327 Pine Rd,,TRK889541
ORD_00895,895,359,CUST_0359,,2023-03-23T20:13:00.000Z,PROD_172,186,4,2,42.49,21.22,281.37,753.86,17.74,37.48,6.15,SHIPPED,,bank_transfer,3131 Main St,,TRK581591
ORD_00896,896,487,CUST_0487,,2023-12-06T01:58:00.000Z,PROD_186,13,2,4,479.76,373.91,947.87,304.46,9.58,35.00,10.88,pending,CANCELLED,credit_card,9346 Main St,,TRK715809
ORD_00897,897,137,CUST_0137,2023-01-01,2023-08-13T23:36:00.000Z,PROD_189,43,10,4,46.26,79.59,831.89,403.21,0.00,45.25,40.36,,SHIPPED,bank_transfer,8395 Oak Ave,,
ORD_00898,898,414,CUST_0414,5/2/2023,2023-08-24T17:45:00.000Z,PROD_024,61,2,1,455.61,34.38,908.54,694.98,18.52,22.02,0.00,returned,,bank_transfer,7099 Oak Ave,,TRK384883
ORD_00899,899,147,CUST_0147,2/20/2023,2023-08-11T13:10:00.000Z,PROD_076,89,9,5,227.72,263.46,719.42,342.15,0.00,12.96,0.00,pending,processing,credit_card,5097 Pine Rd,,TRK724267
ORD_00900,900,413,CUST_0413,8/18/2023,2023-11-27T02:53:00.000Z,PROD_005,116,8,3,59.89,89.80,890.60,278.97,0.00,9.61,26.34,pending,returned,debit_card,6579 Main St,,
ORD_00901,901,18,CUST_0018,2023-07-11,2023-02-09T21:03:00.000Z,PROD_138,97,4,3,389.55,314.92,623.81,709.64,13.08,42.52,0.00,pending,pending,bank_transfer,7009 Pine Rd,Special delivery instructions,
ORD_00902,902,375,CUST_0375,,,PROD_031,25,4,4,403.46,326.17,474.71,728.47,0.00,10.91,47.67,,returned,cash,8672 Oak Ave,,
ORD_00903,903,217,CUST_0217,2023-10-07,2023-08-15T08:43:00.000Z,PROD_169,186,4,1,346.13,46.49,197.96,210.33,17.27,14.71,40.25,delivered,pending,bank_transfer,8982 Pine Rd,,TRK278929
ORD_00904,904,115,CUST_0115,2023-06-09,2023-05-15T10:06:00.000Z,PROD_172,118,5,4,214.91,166.16,59.72,127.10,18.79,8.30,0.00,CANCELLED,CANCELLED,credit_card,7033 Oak Ave,,TRK682979
ORD_00905,905,337,CUST_0337,2/21/2023,2023-07-31T21:13:00.000Z,PROD_135,19,3,2,395.19,375.74,1001.76,141.91,0.00,47.57,0.00,,delivered,paypal,3475 Main St,,TRK338203
ORD_00906,906,262,CUST_0262,2023-04-27,,PROD_011,184,7,3,280.03,254.93,438.06,375.99,20.59,30.35,0.00,SHIPPED,returned,debit_card,3888 Oak Ave,Special delivery instructions,
ORD_00907,907,53,CUST_0053,2023-07-23,,PROD_122,146,1,5,81.02,156.79,319.42,223.00,10.83,37.12,35.10,processing,CANCELLED,credit_card,6923 Oak Ave,,TRK221528
ORD_00908,908,493,CUST_0493,2023-01-25,2023-02-10T13:02:00.000Z,PROD_056,86,7,1,69.80,102.45,475.87,284.61,8.67,24.20,0.00,CANCELLED,SHIPPED,credit_card,7402 Oak Ave,,TRK899327
ORD_00909,909,188,CUST_0188,3/23/2023,2023-08-13T18:45:00.000Z,PROD_114,85,8,4,285.28,401.57,965.31,685.23,0.00,18.43,15.48,,processing,paypal,3295 Pine Rd,,TRK293734
ORD_00910,910,153,CUST_0153,2/25/2023,,PROD_133,104,3,1,379.45,251.39,109.88,321.74,17.89,13.28,0.00,pending,CANCELLED,credit_card,7964 Pine Rd,,TRK639630
ORD_00911,911,346,CUST_0346,7/26/2023,2023-01-04T02:25:00.000Z,PROD_149,79,6,1,262.36,414.47,872.34,335.08,21.79,12.51,16.64,SHIPPED,pending,paypal,8721 Pine Rd,,
ORD_00912,912,371,CUST_0371,8/20/2023,2023-08-26T21:46:00.000Z,PROD_073,69,3,2,59.10,28.51,671.21,535.41,0.00,29.54,16.20,,CANCELLED,cash,1406 Pine Rd,,
